id,real_name,hit,rpm,slot,acc,rec,mag,ammo,mod,class,gx,gy,gw,gh,tex
wpn_saiga12s_m2_pso2,"Saiga-12 ""Merc""",0.788,250.0,2,0.46,6.6,6.0,12x70_buck,76- BAS patch 28-12-21 (2nd 76) - Mich,Shotgun,24.0,7.0,5.0,2.0,ui\ui_icon_bas
wpn_saiga12s_m2_aimpoint_pro,"Saiga-12 ""Merc""",0.788,250.0,2,0.46,6.6,6.0,12x70_buck,76- BAS patch 28-12-21 (2nd 76) - Mich,Shotgun,24.0,7.0,5.0,2.0,ui\ui_icon_bas
wpn_scar_siber_susat,FN SCAR-H,0.75,650.0,2,0.18,1.5,20.0,7.62x51_fmj,76- BAS patch 28-12-21 (2nd 76) - Mich,Battle Rifle,8.0,24.0,5.0,2.0,ui\ui_icon_bas
wpn_scar_siber_black_susat,"FN SCAR-H ""Black""",0.75,650.0,2,0.18,1.5,20.0,7.62x51_fmj,76- BAS patch 28-12-21 (2nd 76) - Mich,Battle Rifle,3.0,26.0,5.0,2.0,ui\ui_icon_bas
wpn_scar_siber_m1_susat,"FN SCAR-H ""Tactical""",0.75,650.0,2,0.18,1.5,20.0,7.62x51_fmj,76- BAS patch 28-12-21 (2nd 76) - Mich,Battle Rifle,13.0,24.0,5.0,2.0,ui\ui_icon_bas
wpn_scar_siber_m1_black_susat,"FN SCAR-H ""Tactical Black""",0.75,650.0,2,0.18,1.5,20.0,7.62x51_fmj,76- BAS patch 28-12-21 (2nd 76) - Mich,Battle Rifle,8.0,26.0,5.0,2.0,ui\ui_icon_bas
wpn_scar_siber_m2_susat,"FN SCAR-H ""Expert Operator""",0.75,650.0,2,0.18,1.5,20.0,7.62x51_fmj,76- BAS patch 28-12-21 (2nd 76) - Mich,Battle Rifle,18.0,24.0,5.0,2.0,ui\ui_icon_bas
wpn_toz106_m1_d0cter,TOZ-106,0.8,30.0,2,0.08,2.81,4.0,20x70_buck,76- BAS patch 28-12-21 (2nd 76) - Mich,Assault Rifle,29.0,4.0,4.0,1.0,ui\ui_icon_bas
wpn_toz106_m1_aim_low,TOZ-106,0.8,30.0,2,0.08,2.81,4.0,20x70_buck,76- BAS patch 28-12-21 (2nd 76) - Mich,Assault Rifle,29.0,4.0,4.0,1.0,ui\ui_icon_bas
wpn_usp_tac_d0cter,"USP Match ""Overwatch""",0.55,640.0,1,0.4,0.56,22.0,9x19_fmj,76- BAS patch 28-12-21 (2nd 76) - Mich,Pistol,62.0,1.0,2.0,1.0,ui\ui_icon_bas
wpn_usp_tac_aim_low,"USP Match ""Overwatch""",0.55,640.0,1,0.4,0.56,22.0,9x19_fmj,76- BAS patch 28-12-21 (2nd 76) - Mich,Pistol,62.0,1.0,2.0,1.0,ui\ui_icon_bas
wpn_usp_tac_aimpoint_pro,"USP Match ""Overwatch""",0.55,640.0,1,0.4,0.56,22.0,9x19_fmj,76- BAS patch 28-12-21 (2nd 76) - Mich,Pistol,62.0,1.0,2.0,1.0,ui\ui_icon_bas
wpn_abakan_n_usp1,AN-94,0.5,600.0,2,0.265,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_abakan_n_ekp8_02,AN-94,0.5,600.0,2,0.265,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_abakan_n_okp,AN-94,0.5,600.0,2,0.265,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_abakan_n_pso2,AN-94,0.5,600.0,2,0.265,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_abakan_n_1p78gs,AN-94,0.5,600.0,2,0.265,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_abakan_n_1pn93n2_1gs,AN-94,0.5,600.0,2,0.265,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_abakan_n_1p76,AN-94,0.5,600.0,2,0.265,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_ak12_d0cter,AK-12,0.5,650.0,2,0.3,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,7.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_ak12_aim_low,AK-12,0.5,650.0,2,0.3,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,7.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_ak12_susat,AK-12,0.5,650.0,2,0.3,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,7.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_ak12_aimpoint_pro,AK-12,0.5,650.0,2,0.3,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,7.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_ak12_m1_aimpoint_pro,AK-12,0.5,650.0,2,0.3,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,8.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_beard_ekp8_02,"AK-74M ""Venom""",0.5,600.0,2,0.32,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,0.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_beard_okp,"AK-74M ""Venom""",0.5,600.0,2,0.32,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,0.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_beard_pso2,"AK-74M ""Venom""",0.5,600.0,2,0.32,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,0.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_beard_1p76,"AK-74M ""Venom""",0.5,600.0,2,0.32,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,0.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_beard_d0cter,"AK-74M ""Venom""",0.5,600.0,2,0.32,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,0.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_beard_aim_low,"AK-74M ""Venom""",0.5,600.0,2,0.32,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,0.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_beard_1p78gs,"AK-74M ""Venom""",0.5,600.0,2,0.32,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,0.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_beard_1pn93n2_1gs,"AK-74M ""Venom""",0.5,600.0,2,0.32,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,0.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_beard_usp1,"AK-74M ""Venom""",0.5,600.0,2,0.32,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,0.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_n_ekp8_02,AK-74M,0.5,600.0,2,0.32,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,17.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_n_okp,AK-74M,0.5,600.0,2,0.32,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,17.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_n_pso2,AK-74M,0.5,600.0,2,0.32,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,17.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_n_1p76,AK-74M,0.5,600.0,2,0.32,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,17.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_n_1p78gs,AK-74M,0.5,600.0,2,0.32,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,17.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_n_1pn93n2_1gs,AK-74M,0.5,600.0,2,0.32,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,17.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74m_n_usp1,AK-74M,0.5,600.0,2,0.32,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,17.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74u_n1_pso2,AKS-74U,0.485,700.0,2,0.56,0.646,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,8.0,10.0,4.0,2.0,ui\ui_icon_bas
wpn_ak74u_n1_ekp8_02,AKS-74U,0.485,700.0,2,0.56,0.646,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,8.0,10.0,4.0,2.0,ui\ui_icon_bas
wpn_ak74u_n1_okp,AKS-74U,0.485,700.0,2,0.56,0.646,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,8.0,10.0,4.0,2.0,ui\ui_icon_bas
wpn_ak74u_n1_1p76,AKS-74U,0.485,700.0,2,0.56,0.646,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,8.0,10.0,4.0,2.0,ui\ui_icon_bas
wpn_ak74u_n1_1p78gs,AKS-74U,0.485,700.0,2,0.56,0.646,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,8.0,10.0,4.0,2.0,ui\ui_icon_bas
wpn_ak74u_n1_1pn93n2_1gs,AKS-74U,0.485,700.0,2,0.56,0.646,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,8.0,10.0,4.0,2.0,ui\ui_icon_bas
wpn_ak74u_n1_usp1,AKS-74U,0.485,700.0,2,0.56,0.646,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,8.0,10.0,4.0,2.0,ui\ui_icon_bas
wpn_ak74_n_ekp8_02,AK-74,0.5,650.0,2,0.35,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,12.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_n_okp,AK-74,0.5,650.0,2,0.35,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,12.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_n_pso2,AK-74,0.5,650.0,2,0.35,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,12.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_n_1p78gs,AK-74,0.5,650.0,2,0.35,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,12.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_n_1pn93n2_1gs,AK-74,0.5,650.0,2,0.35,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,12.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_n_usp1,AK-74,0.5,650.0,2,0.35,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,12.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_n_1p76,AK-74,0.5,650.0,2,0.35,0.545,30.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,12.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_pmc_pso2,"AK-74 ""PMC""",0.49,650.0,2,0.3,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,6.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_pmc_1p78gs,"AK-74 ""PMC""",0.49,650.0,2,0.3,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,6.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_pmc_1pn93n2_1gs,"AK-74 ""PMC""",0.49,650.0,2,0.3,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,6.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_pmc_susat,"AK-74 ""PMC""",0.49,650.0,2,0.3,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,6.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_pmc_usp1,"AK-74 ""PMC""",0.49,650.0,2,0.3,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,6.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_pmc_okp,"AK-74 ""PMC""",0.49,650.0,2,0.3,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,6.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_pmc_1p76,"AK-74 ""PMC""",0.49,650.0,2,0.3,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,6.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_pmc_ekp8_02,"AK-74 ""PMC""",0.49,650.0,2,0.3,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,6.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_pmc_d0cter,"AK-74 ""PMC""",0.49,650.0,2,0.3,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,6.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_pmc_aim_low,"AK-74 ""PMC""",0.49,650.0,2,0.3,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,6.0,5.0,2.0,ui\ui_icon_bas
wpn_ak74_pmc_aimpoint_pro,"AK-74 ""PMC""",0.49,650.0,2,0.3,0.545,45.0,5.45x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,3.0,6.0,5.0,2.0,ui\ui_icon_bas
wpn_akm_alfa_susat,AK Alfa,0.57,600.0,2,0.32,0.545,30.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,12.0,10.0,5.0,2.0,ui\ui_icon_bas
wpn_aug_a3_bas_susat,Steyr AUG A3,0.51,680.0,2,0.22,0.6,30.0,5.56x45_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,13.0,18.0,5.0,2.0,ui\ui_icon_bas
wpn_dvl10_pks,DVL-10 M2 Urbana,1.0,30.0,2,0.065,2.24,10.0,7.62x51_fmj,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,6.0,6.0,2.0,ui\ui_icon_bas
wpn_dvl10_susat,DVL-10 M2 Urbana,1.0,30.0,2,0.065,2.24,10.0,7.62x51_fmj,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,6.0,6.0,2.0,ui\ui_icon_bas
wpn_dvl10_m1_pks,DVL-10 M1 Saboteur,0.85,30.0,2,0.065,2.24,10.0,338_federal,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,8.0,6.0,2.0,ui\ui_icon_bas
wpn_dvl10_m1_susat,DVL-10 M1 Saboteur,0.85,30.0,2,0.065,2.24,10.0,338_federal,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,8.0,6.0,2.0,ui\ui_icon_bas
wpn_fal_sa58_osw_aim_low,SA-58 OSW,0.76,675.0,2,0.21,1.5,30.0,7.62x51_fmj,76- Boomsticks and Sharpsticks - Mich,Battle Rifle,2.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_fal_sa58_osw_d0cter,SA-58 OSW,0.76,675.0,2,0.21,1.5,30.0,7.62x51_fmj,76- Boomsticks and Sharpsticks - Mich,Battle Rifle,2.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_fal_sa58_osw_susat,SA-58 OSW,0.76,675.0,2,0.21,1.5,30.0,7.62x51_fmj,76- Boomsticks and Sharpsticks - Mich,Battle Rifle,2.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_fal_sa58_osw_aimpoint_pro,SA-58 OSW,0.76,675.0,2,0.21,1.5,30.0,7.62x51_fmj,76- Boomsticks and Sharpsticks - Mich,Battle Rifle,2.0,16.0,5.0,2.0,ui\ui_icon_bas
wpn_fn57_d0cter,FN Five-seveN,0.45,400.0,1,0.38,2.0,20.0,5.7x28_ss190,76- Boomsticks and Sharpsticks - Mich,Pistol,69.0,77.0,2.0,1.0,ui\ui_icon_fiveseven
wpn_fn57_aim_low,FN Five-seveN,0.45,400.0,1,0.38,2.0,20.0,5.7x28_ss190,76- Boomsticks and Sharpsticks - Mich,Pistol,69.0,77.0,2.0,1.0,ui\ui_icon_fiveseven
wpn_fn57_aimpoint_pro,FN Five-seveN,0.45,400.0,1,0.38,2.0,20.0,5.7x28_ss190,76- Boomsticks and Sharpsticks - Mich,Pistol,69.0,77.0,2.0,1.0,ui\ui_icon_fiveseven
wpn_glock17_m1_d0cter,"Glock 17 ""Bruder""",0.46,500.0,1,0.34,2.0,17.0,9x19_fmj,76- Boomsticks and Sharpsticks - Mich,Pistol,66.0,0.0,2.0,1.0,ui\ui_icon_bas
wpn_glock17_m1_aim_low,"Glock 17 ""Bruder""",0.46,500.0,1,0.34,2.0,17.0,9x19_fmj,76- Boomsticks and Sharpsticks - Mich,Pistol,66.0,0.0,2.0,1.0,ui\ui_icon_bas
wpn_korth_custom_d0cter,Korth Custom 6,0.68,400.0,1,0.29,2.0,7.0,11.43x23_fmj,76- Boomsticks and Sharpsticks - Mich,Pistol,66.0,3.0,2.0,1.0,ui\ui_icon_bas
wpn_pl15_lazup_pl15,Lebedev PL-15,0.46,400.0,1,0.29,2.0,16.0,9x19_fmj,76- Boomsticks and Sharpsticks - Mich,Pistol,62.0,8.0,2.0,1.0,ui\ui_icon_bas
wpn_rpg7_pgo7gs,RPG-7,3.0,200.0,2,0.33,7.05,1.0,og-7b,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,72.0,0.0,5.0,2.0,ui\ui_icon_bas
wpn_sks_molot_ekp8_02,SKS Molot,0.585,270.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,6.0,5.0,1.0,ui\ui_icon_bas
wpn_sks_molot_okp,SKS Molot,0.585,270.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,6.0,5.0,1.0,ui\ui_icon_bas
wpn_sks_molot_pso2,SKS Molot,0.585,270.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,6.0,5.0,1.0,ui\ui_icon_bas
wpn_sks_molot_1p76,SKS Molot,0.585,270.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,6.0,5.0,1.0,ui\ui_icon_bas
wpn_sks_molot_1p78gs,SKS Molot,0.585,270.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,6.0,5.0,1.0,ui\ui_icon_bas
wpn_sks_molot_1pn93n2_1gs,SKS Molot,0.585,270.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,6.0,5.0,1.0,ui\ui_icon_bas
wpn_sks_molot_pso1m21,SKS Molot,0.585,270.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,6.0,5.0,1.0,ui\ui_icon_bas
wpn_sks_molot_usp1,SKS Molot,0.585,270.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,6.0,5.0,1.0,ui\ui_icon_bas
wpn_sks_molot_1p59,SKS Molot,0.585,270.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,6.0,5.0,1.0,ui\ui_icon_bas
wpn_sks_tac_ekp8_02,SKS Tactical,0.585,600.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,7.0,5.0,1.0,ui\ui_icon_bas
wpn_sks_tac_pso1m21,SKS Tactical,0.585,600.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,7.0,5.0,1.0,ui\ui_icon_bas
wpn_sks_tac_usp1,SKS Tactical,0.585,600.0,2,0.204,1.6,20.0,7.62x39_fmj,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,52.0,7.0,5.0,1.0,ui\ui_icon_bas
wpn_sr2_m1_kp_sr2,SR-2M Veresk,0.49,900.0,2,0.24,0.8,30.0,9x21_sp10,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,68.0,4.0,4.0,2.0,ui\ui_icon_bas
wpn_sr2_m1_aim_low,SR-2M Veresk,0.49,900.0,2,0.24,0.8,30.0,9x21_sp10,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,68.0,4.0,4.0,2.0,ui\ui_icon_bas
wpn_sr2_m1_d0cter,SR-2M Veresk,0.49,900.0,2,0.24,0.8,30.0,9x21_sp10,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,68.0,4.0,4.0,2.0,ui\ui_icon_bas
wpn_sr2_veresk_kp_sr2,SR-2M Veresk,0.49,900.0,2,0.24,0.8,30.0,9x21_sp10,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,68.0,0.0,4.0,2.0,ui\ui_icon_bas
wpn_svds_pso2,SVDS,1.1,400.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,2.0,6.0,2.0,ui\ui_icon_bas
wpn_svds_1p78gs,SVDS,1.1,400.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,2.0,6.0,2.0,ui\ui_icon_bas
wpn_svds_1pn93n2_1gs,SVDS,1.1,400.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,2.0,6.0,2.0,ui\ui_icon_bas
wpn_svds_usp1,SVDS,1.1,400.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,2.0,6.0,2.0,ui\ui_icon_bas
wpn_svds_pso1m21,SVDS,1.1,400.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,2.0,6.0,2.0,ui\ui_icon_bas
wpn_svds_1p59,SVDS,1.1,400.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,2.0,6.0,2.0,ui\ui_icon_bas
wpn_svds_pmc_susat,"SVDS ""Retribution""",1.1,550.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,4.0,6.0,2.0,ui\ui_icon_bas
wpn_svd_m1_pso2,SVD,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,0.0,6.0,2.0,ui\ui_icon_bas
wpn_svd_m1_1p78gs,SVD,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,0.0,6.0,2.0,ui\ui_icon_bas
wpn_svd_m1_1pn93n2_1gs,SVD,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,0.0,6.0,2.0,ui\ui_icon_bas
wpn_svd_m1_usp1,SVD,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,0.0,6.0,2.0,ui\ui_icon_bas
wpn_svd_m1_pso1m21,SVD,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,0.0,6.0,2.0,ui\ui_icon_bas
wpn_svd_m1_1p59,SVD,1.1,60.0,2,0.092,2.78,10.0,7.62x54_7h1,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,40.0,0.0,6.0,2.0,ui\ui_icon_bas
wpn_val_tac_pso2,AS Val,0.62,900.0,2,0.3,0.5,20.0,9x39_pab9,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,12.0,8.0,5.0,2.0,ui\ui_icon_bas
wpn_val_tac_okp,AS Val,0.62,900.0,2,0.3,0.5,20.0,9x39_pab9,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,12.0,8.0,5.0,2.0,ui\ui_icon_bas
wpn_val_tac_ekp8_02,AS Val,0.62,900.0,2,0.3,0.5,20.0,9x39_pab9,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,12.0,8.0,5.0,2.0,ui\ui_icon_bas
wpn_val_tac_1p76,AS Val,0.62,900.0,2,0.3,0.5,20.0,9x39_pab9,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,12.0,8.0,5.0,2.0,ui\ui_icon_bas
wpn_val_tac_1pn93n2_1gs,AS Val,0.62,900.0,2,0.3,0.5,20.0,9x39_pab9,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,12.0,8.0,5.0,2.0,ui\ui_icon_bas
wpn_val_tac_1p78gs,AS Val,0.62,900.0,2,0.3,0.5,20.0,9x39_pab9,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,12.0,8.0,5.0,2.0,ui\ui_icon_bas
wpn_val_tac_pso1m21,AS Val,0.62,900.0,2,0.3,0.5,20.0,9x39_pab9,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,12.0,8.0,5.0,2.0,ui\ui_icon_bas
wpn_val_tac_usp1,AS Val,0.62,900.0,2,0.3,0.5,20.0,9x39_pab9,76- Boomsticks and Sharpsticks - Mich,Sniper/DMR,12.0,8.0,5.0,2.0,ui\ui_icon_bas
wpn_vintorez_isg_1pn93n2_1gs,RD-939,0.88,800.0,2,0.3,0.545,10.0,9x39_pab9,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,12.0,2.0,5.0,2.0,ui\ui_icon_bas
wpn_vintorez_isg_susat,RD-939,0.88,800.0,2,0.3,0.545,10.0,9x39_pab9,76- Boomsticks and Sharpsticks - Mich,Assault Rifle,12.0,2.0,5.0,2.0,ui\ui_icon_bas
